model,country,iteration,question_id,correct,model_response,ground_truth
llama-3-8b-instruct,Spain,1,Ji-ko-25,1,"• día de los reyes magos (epiphany, january 6)
• día de la madre (mother's day, first sunday in may)
• día del padre (father's day, third sunday in june)
• fiesta de las flores (day of the flower, may 15)
• día de todos los santos (all saints' day, november 1)
• día de los difuntos (day of the dead, november 2)",christmas; baptism; three kings' day; end of year; birthday; communion; wedding
llama-3-8b-instruct,Spain,1,Ji-ko-26,1,"* infancy (0-12 months): total dependence
* toddlerhood (1-3 years): partial dependence
* preschool (4-6 years): limited independence
* primary education (7-12 years): gradual independence
* adolescence (13-18 years): increased independence
* young adulthood (19-25 years): autonomy
* adulthood (26+ years): full independence",pay own rent; start of formal education
llama-3-8b-instruct,Spain,1,Ji-ko-28,0,the first day people celebrate after a child is born in spain is the 15th day.,birthday; baptism day; baptism; day of birth
llama-3-8b-instruct,Spain,1,Ji-ko-29,0,15,18 years old; 18; the 18th birthday; anniversary
llama-3-8b-instruct,Spain,1,Ji-ko-33,1,to the streets or parks.,to your house; house; they stay at home; home; to a nightclub; nightclub; to a park; park; to watch tv; to bed
llama-3-8b-instruct,Spain,1,Ji-ko-34,0,"elementary school students in spain typically attend school from 9:00 am to 1:00 pm, monday to friday.",bus; coach; school bus; by bus; by car; car; walking; on foot; with his/her/their parents
llama-3-8b-instruct,Spain,1,Ji-ko-35,1,colegios concertados,private school; private schools; semi-private; charter school; hall of residence; private university
llama-3-8b-instruct,Spain,1,Ji-ko-36,1,ies (instituto de enseñanza secundaria),english; english academy; college entrance exam preparation academy; business; mathematics; math; chemistry; pilar school
llama-3-8b-instruct,Spain,1,Ji-ko-37,1,casual clothing.,informal; everyday clothes; daily clothes; uniform tracksuit; sports tracksuit
llama-3-8b-instruct,Spain,1,Ji-ko-40,1,play sports or socialize with friends.,to eat; eat sandwich; to have lunch; play; play soccer; play football; chat; to speak; to smoke; go to toilet; play soccer; play football
llama-3-8b-instruct,Spain,1,Ji-ko-42,1,"spanish, mathematics, and foreign language.",history; language; castilian; spanish; language and literature; mathematics; english; history of philosophy
llama-3-8b-instruct,Spain,1,Ji-ko-45,0,music and food.,alcohol; to get drunk; cheap alcohol; party; the party; a lot of partying; the artists
llama-3-8b-instruct,Spain,1,Jo-sp-13,1,sailing.,swim; swimming; water polo; surf; diving
llama-3-8b-instruct,Spain,1,Jo-sp-19,1,andalusia,andalusia; extremadura; galicia; castile and león
llama-3-8b-instruct,Spain,1,Jod-ch-01,1,"fork, knife, and spoon.",fork; spoon; knife; dishes
llama-3-8b-instruct,Spain,1,Jod-ch-07,1,2.4,2; 1; 3
llama-3-8b-instruct,Spain,1,Jod-ch-60,1,8,8
llama-3-8b-instruct,Spain,1,Ki-pe-34,1,coffee,coffee; milk; juice; milk with cocoa; cocoa drink; colacao
llama-3-8b-instruct,Spain,1,Kik-in-16,1,hot chocolate,coffee; hot chocolate; chocolate; chocolate with churros; chicken soup; broth
llama-3-8b-instruct,Spain,1,Kik-in-36,1,pep guardiola,ancelotti; xavi; pep guardiola; vigorous; simeone; del bosque; clement
llama-3-8b-instruct,Spain,1,Kik-in-37,1,barcelona vs real madrid,real madrid vs fc barcelona; real madrid vs barcelona; real madrid vs football club barcelona; barcelona vs madrid; real madrid vs atlético de madrid; atletico madrid vs real madrid; barcelona vs espanyol; sevilla fc vs real betis balompié
llama-3-8b-instruct,Spain,1,Na-ko-20,1,football (soccer),soccer; football; world cup of soccer; champions league; tennis; basketball
llama-3-8b-instruct,Spain,1,Na-ko-29,0,natalie pérez,david meca; mireia belmonte
llama-3-8b-instruct,Spain,1,Na-ko-39,1,moneda de oro.,money; give money; envelope with money; a gift from the wedding list
llama-3-8b-instruct,Spain,1,Ne-ar-26,1,telefónica,correos; spanish radio and television corporation; tax agency; telephone
llama-3-8b-instruct,Spain,1,Ne-ar-36,0,"tortilla de patatas (spanish omelette) with ham, chorizo, and vegetables, accompanied by wine and dessert.",paella; king's cake; potato omelette; croquettes; roast meat; baked fish; french toasts; nougat; chocolate
llama-3-8b-instruct,Spain,1,Ne-ar-38,0,paella.,rice; canned goods; milk; non-perishable products; legumes; money
llama-3-8b-instruct,Spain,1,New-as-20,1,handball,basketball; indoor football; 7-a-side football
llama-3-8b-instruct,Spain,1,New-ch-07,0,"tonic water, cola, orange juice, and beer.",dried fruits/nuts; peanuts; olives
llama-3-8b-instruct,Spain,1,New-ch-16,0,"""oveja electrica""",campeones
llama-3-8b-instruct,Spain,1,New-ch-32,1,microsoft office,spreadsheet; microsoft office; word; microsoft 365
llama-3-8b-instruct,Spain,1,New-ch-38,1,"barcelona, valencia, bilbao, and the basque country.",barcelona; valencia; bilbao; andalusia; canary islands
llama-3-8b-instruct,Spain,1,New-ch-44,0,1-3 months,6 months; 2 months; 3 months; 1-6 months
llama-3-8b-instruct,Spain,1,New-ch-73,1,fútbol.,nightclubs; free pubs; bars; sports; reggaeton nightclubs
llama-3-8b-instruct,Spain,1,New-en-05,1,tapas,pizza; the sandwich; sandwich; burger; mcdonald's burger; appetizers
llama-3-8b-instruct,Spain,1,New-en-19,1,camp nou,bernabéu; santiago bernabeu; santiago bernabéu; santiago bernabéu stadium
llama-3-8b-instruct,Spain,1,New-en-41,1,amancio ortega,amancio ortega; florentino pérez; juan roig
llama-3-8b-instruct,Spain,1,New-en-47,1,olive trees.,balls; flowers; bushes; fruit trees; hedges; plants; barbecue
llama-3-8b-instruct,Spain,1,New-en-56,0,romanian,english; arabic; french
llama-3-8b-instruct,Spain,1,New-en-68,1,"in spain, bad behavior in schools can lead to:

* detention
* suspension
* expulsion
* parental involvement
* counseling",expulsion; expulsions; expulsion from the center; punishments; bad grades; coexistence classroom; punished the principal
llama-3-8b-instruct,Spain,1,New-en-69,1,"cervantes, lorca, unamuno, galdós, vallejo, benavente, garcía lorca, and garcía márquez.","cervantes; miguel de cervantes; quevedo; unamuno (referring to miguel de unamuno, a spanish essayist, novelist, poet, playwright, and philosopher); miguel de unamuno; lorca; lope de vega; the generation of '27; valle-inclán; pío baroja"
llama-3-8b-instruct,Spain,1,New-gr-06,1,tortilla de patatas,pizza; money; spanish omelette; barbecues
llama-3-8b-instruct,Spain,1,New-gr-08,1,sangria,beer; rum-based mixed drinks; free cuba; mixed drinks; vodka; gin; wine with coca cola; mixed with soda
llama-3-8b-instruct,Spain,1,New-gr-15,1,crema catalana,rice pudding; french toasts; natillas; cream-filled pastries; churros; honey-coated fritters; custard
llama-3-8b-instruct,Spain,1,New-gr-58,1,nursing assistants.,waiter; waiters; cleaner; cleaners; teacher; doctor; dependents
llama-3-8b-instruct,Spain,1,New-ha-08,0,bluefish,cauliflower; fish; spinach; lentils; vegetables
llama-3-8b-instruct,Spain,1,New-in-01,0,café de pilas,starbucks; nespresso
llama-3-8b-instruct,Spain,1,New-in-62,1,universidad politécnica de madrid (upm),polytechnic university of madrid; comillas pontifical university or icade; upv
llama-3-8b-instruct,Spain,1,New-ko-02,1,prenatal classes.,pilates; do yoga and practice it; yoga; childbirth preparation
llama-3-8b-instruct,Spain,1,New-ko-03,1,"""los pollitos dicen""",the potato dance; potato dance; the courtyard of my house; the little car lere
llama-3-8b-instruct,Spain,1,New-pe-06,1,fabada asturiana,stew; potatoes with meat; ratatouille; meatballs; veal; bean stew; tripe; lentils
llama-3-8b-instruct,Spain,1,New-pe-20,1,volleyball,volleyball; voleibol; shovels; soccer; boules
llama-3-8b-instruct,Spain,1,New-pe-49,1,oratorios,church; in the church; churches
llama-3-8b-instruct,Spain,1,New-pe-65,0,11,10; 14; 9; 8
llama-3-8b-instruct,Spain,1,New-pe-76,1,picnicking.,to run; corriendo; to walk; take a walk; rest; to have snacks; sunbathe
llama-3-8b-instruct,Spain,1,New-pe-86,0,la sagrada familia,bell tower; giralda; picasso tower; tower of gold; tower of hercules; kio towers
llama-3-8b-instruct,Spain,1,New-spme-05,1,"churros con chocolate, turrones, polvorones, mazapán, and helados.",french toasts; cheesecake; muffins; custard; natillas; churros; santiago cake; fritters; candied almonds
llama-3-8b-instruct,Spain,1,New-su-24,1,"futbol (soccer), baloncesto (basketball), and tenis (tennis).",soccer; padel; tennis
llama-3-8b-instruct,Spain,1,New-su-33,1,business casual,informal; casual; wear casual clothes.; casual clothes; comfortable formal wear
llama-3-8b-instruct,Spain,1,New-su-34,1,coro (choir),piano; dance; band; choir; violin
llama-3-8b-instruct,Spain,1,New-su-42,1,catholicism,catholic; catholicism; christianity
llama-3-8b-instruct,Spain,1,New-su-57,1,cattle,pig livestock; pigs; bovine; bull; cows
llama-3-8b-instruct,Spain,1,New-su-58,1,"cattle, pigs, sheep, goats, and poultry.",pig; sheep; cows; cow; oxen; donkeys; female donkeys; none
llama-3-8b-instruct,Spain,1,Ni-en-12,1,universidad autónoma de madrid (uam),university of salamanca; university of barcelona; complutense university of madrid; complutense of madrid; autonomous university of madrid; pompeu fabra university
llama-3-8b-instruct,Spain,1,Ni-en-31,1,roast lamb and seafood.,seafood; prawns; nougats; nougat; baked fish; roasted meats; meats; fish; ham; shredded meat; iberian ham; lobster; marzipans
llama-3-8b-instruct,Spain,1,Ni-en-40,0,"""feliz navidad""",they drink and drink and drink again; the fish in the river; the little drummer boy; the little drummer; the little donkey from the savannah
llama-3-8b-instruct,Spain,1,Sa-en-31,1,cat,dog; cat
llama-3-8b-instruct,Spain,1,Sa-en-7,1,"churros, tortilla, patatas bravas, croissants, and olives.",appetizers; spicy potatoes; omelette; potato omelette; olives; beers; olives-squid rings; squid; octopus
llama-3-8b-instruct,Spain,1,Ta-pe-21,1,"pitches and fields in schools, parks, and local clubs.",square; in the square; in parks; in the park; on the soccer field; football fields; street; school; club
llama-3-8b-instruct,Spain,1,Ta-pe-29,1,football (soccer),soccer
llama-3-8b-instruct,Spain,1,Th-en-03,1,la liga,soccer; football; football league; the football league; first division of football; professional football league; laliga; la liga; basketball club association; acb; champions league
llama-3-8b-instruct,Spain,1,Th-en-11,0,david beckham,rafael nadal; rafa nadal; pau gasol; fernando alonso; iniesta; iker casillas; cristiano ronaldo; messi
llama-3-8b-instruct,Spain,1,Th-en-15,0,skating,ski; soccer; snowboard
llama-3-8b-instruct,Spain,1,Th-en-35,1,lunch,dinner; breakfast; lunch; food
llama-3-8b-instruct,Spain,1,Th-en-37,1,25,30; 35; 25
llama-3-8b-instruct,Spain,1,Th-en-44,1,tortilla de patatas,stew; paella; grill; barbecue; omelette; wine; spanish omelette
llama-3-8b-instruct,Spain,1,Th-en-45,1,tapas and dinner together,watch television; television; watch tv; go grocery shopping; shopping center; extracurricular activities; playground
llama-3-8b-instruct,Spain,1,Th-en-51,0,spanish.,mathematics; language; natural sciences
llama-3-8b-instruct,Spain,1,Th-en-53,1,fiestas de fin de curso (end-of-year parties),soccer; football; dance; graduation; end of the school year; basketball
llama-3-8b-instruct,Spain,1,Tmp-ar-01,1,universidades.,university library; libraries; library; home; at home; cafeteria
llama-3-8b-instruct,Iran,1,Al-en-01,1,"gaz

(note: gaz is a type of sweet and crunchy wafer snack that is popular among preschool kids in iran.)",fruit; sandwich; cake and milk; bread and cheese; eggs; cereal
llama-3-8b-instruct,Iran,1,Al-en-04,0,pomegranate,orange; tangerine; peach; banana
llama-3-8b-instruct,Iran,1,Al-en-19,1,english,english; french
llama-3-8b-instruct,Iran,1,Al-en-39,0,sabzi polo mahi,cake; pizza; sandwich; kebab; homemade cake
llama-3-8b-instruct,Iran,1,An-ar-03,0,6,3
llama-3-8b-instruct,Iran,1,Ca-sp-06,1,breakfast,lunch; dinner; breakfast
llama-3-8b-instruct,Iran,1,Ca-sp-11,0,sunday,friday; thursday
llama-3-8b-instruct,Iran,1,Ca-sp-41,1,with family.,nursing home; in the nursing home; home; their house; accompanied by children; children's home; at home with a nurse; accompanied by eldest child
llama-3-8b-instruct,Iran,1,Gu-ch-08,1,futsal,football; computer games
llama-3-8b-instruct,Iran,1,Gu-ch-38,1,4,4; 2
llama-3-8b-instruct,Iran,1,Ji-ko-14,1,petroleum,pistachio; saffron; carpet; rice; tea
llama-3-8b-instruct,Iran,1,Ji-ko-24,0,football fields,park; water park; swimming; playstation
llama-3-8b-instruct,Iran,1,Ji-ko-25,1,"nowruz (new year's day), eid-e fetr (end of ramadan), eid-e ghadeer, eid-e mab'ath, eid-e mi'raj, eid-e qurban (eid al-adha), eid-e sabah (eid al-fitr)",nowruz holiday; nowruz holidays; eid holidays; eid days
llama-3-8b-instruct,Iran,1,Ji-ko-29,0,21,1; one year; 1 to 10; 18; 50
llama-3-8b-instruct,Iran,1,Ji-ko-34,0,"elementary school students in iran typically attend school from 8:00 am to 1:00 pm, monday to saturday.",school service; with parents
llama-3-8b-instruct,Iran,1,Ji-ko-35,1,madrasa,private tutor; private schools; language school
llama-3-8b-instruct,Iran,1,Ji-ko-36,0,toos university preparatory school,maths; mathematics; math; physics; biology; experimental
llama-3-8b-instruct,Iran,1,Ji-ko-37,1,"modest clothing that covers the body, such as hijab for girls and long-sleeved shirts and pants for boys.",school uniform; uniform; manteau and scarf for girls; shirt and trousers for boys; manteau
llama-3-8b-instruct,Iran,1,Ji-ko-40,1,"play soccer, talk with friends, or read books.",football; game; food; rest; studying lessons; conversation
llama-3-8b-instruct,Iran,1,Ji-ko-42,1,"mathematics, physics, and foreign language (english, french, or german).",mathematics; arabic; persian; persian literature; english; religious studies; physics; biology; chemistry
llama-3-8b-instruct,Iran,1,Jo-sp-13,0,windsurfing.,swimming; waterpolo
llama-3-8b-instruct,Iran,1,Jo-sp-19,0,khorasan,north; north iran; khuzestan; kurdistan; western regions
llama-3-8b-instruct,Iran,1,Jod-ch-01,1,"fork, spoon, and bread knife",spoon; fork; plate; knife
llama-3-8b-instruct,Iran,1,Jod-ch-07,0,2.5,2; 1
llama-3-8b-instruct,Iran,1,Jod-ch-60,1,8,8; 7
llama-3-8b-instruct,Iran,1,Ki-pe-34,0,doogh,tea; coffee; lion
llama-3-8b-instruct,Iran,1,Kik-in-16,1,chai,tea; herbal tea; chocolate milk; coffee
llama-3-8b-instruct,Iran,1,Kik-in-36,1,carlos queiroz,queiroz; ali daei; guardiola; zidane; angelotti; yahya golmohammadi; branko
llama-3-8b-instruct,Iran,1,Kik-in-37,1,esteghlal vs persepolis,persepolis against esteghlal; persepolis versus esteghlal; esteghlal vs persepolis
llama-3-8b-instruct,Iran,1,Na-ko-20,1,futsal,fifa world cup; world cup; wrestling; volleyball; football; summer olympics
llama-3-8b-instruct,Iran,1,Na-ko-39,1,money.,money; cash; gold coin; flower; jewelry
llama-3-8b-instruct,Iran,1,Ne-ar-06,1,"traditional iranian dishes such as kebabs, rice, and flatbreads, as well as dates, nuts, and fruits.",potage; zoolbia bamieh; haleem; halva; dates; sholeh zard
llama-3-8b-instruct,Iran,1,Ne-ar-26,1,tamin petroleum & oil manufacturing company (tpoco),oil company; mapna; khatam al-anbiya headquarters
llama-3-8b-instruct,Iran,1,Ne-ar-36,1,"haoma (a traditional persian dish made with rice, meat or vegetables, and spices)",kebab; chelo kebab koobideh; chicken kebab; herb rice with fish; broad bean rice with meat; chicken
llama-3-8b-instruct,Iran,1,Ne-ar-38,0,dates,gheimeh; sacrificial meat; stew; lentil rice; barberry rice with chicken; ghromeh sabzi; chicken stew with rice
llama-3-8b-instruct,Iran,1,New-as-20,1,futsal,volleyball; futsal; basketball; swimming; football
llama-3-8b-instruct,Iran,1,New-ch-16,0,"""baran"" (2001)",captain tsubasa; takhti; forty-two; offside
llama-3-8b-instruct,Iran,1,New-ch-32,1,microsoft office,office; microsoft office; microsoft word; microsoft excel; adobe acrobat
llama-3-8b-instruct,Iran,1,New-ch-38,1,"tehran, bandar abbas, imam khomeini port, bushehr, abadan, and kharg island.",chabahar; qeshm; tehran; shiraz; isfahan; kurdistan; aras; anzali; bandar abbas
llama-3-8b-instruct,Iran,1,New-ch-44,1,3 months,3 months; 1 month; 0
llama-3-8b-instruct,Iran,1,New-ch-73,0,futsal and table tennis,football; gym; bodybuilding; volleyball
